ID,risk_flag,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
320,0,2607689,26,17,single,rented,yes,Graphic Designer,Allahabad,Uttar Pradesh[5],8,11
321,1,8784977,58,17,single,rented,no,Magistrate,Vellore,Tamil Nadu,14,14
322,1,8246613,61,8,single,rented,no,Politician,Suryapet,Telangana,8,12
323,0,7594168,29,15,single,rented,no,Fashion Designer,Motihari[34],Bihar,5,12
324,0,4816881,59,19,single,rented,no,Firefighter,Satna,Madhya Pradesh,11,10
325,1,2116329,36,9,single,rented,yes,Hotel Manager,Vijayanagaram,Andhra Pradesh,9,13
326,0,555482,32,12,single,rented,no,Chartered Accountant,Gorakhpur,Uttar Pradesh,9,11
327,0,8898785,67,10,single,rented,no,Drafter,Tinsukia,Assam,10,12
328,0,4790996,62,16,single,rented,yes,Computer operator,Motihari[34],Bihar,10,11
329,0,1342829,49,13,single,rented,no,Civil engineer,Tirunelveli,Tamil Nadu,8,11
330,0,624985,47,11,single,rented,no,Software Developer,Varanasi,Uttar Pradesh,6,11
331,1,3521091,54,5,married,rented,no,Mechanical engineer,Kadapa[23],Andhra Pradesh,5,14
332,0,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar Pradesh,0,12
333,0,3323452,76,18,single,rented,yes,Psychologist,Mehsana,Gujarat,14,13
334,0,3069692,47,19,single,norent_noown,no,Software Developer,Sultan Pur Majra,Delhi,5,11
335,0,249273,33,18,single,rented,no,Engineer,Amaravati,Andhra Pradesh,9,14
336,0,2299667,24,10,single,rented,no,Army officer,Allahabad,Uttar Pradesh[5],10,13
337,0,3287483,37,8,single,rented,no,Design Engineer,Thoothukudi,Tamil Nadu,7,13
338,0,9768431,72,4,single,owned,yes,Engineer,Hapur,Uttar Pradesh,4,14
339,0,9238134,78,2,single,rented,no,Chef,Erode[17],Tamil Nadu,2,11
340,0,1329677,72,18,single,rented,no,Librarian,Ramgarh,Jharkhand,5,13
341,0,8496659,59,12,single,rented,no,Army officer,Karimnagar,Telangana,8,12
342,0,6567922,23,20,single,norent_noown,yes,Statistician,Asansol,West Bengal,13,13
343,0,5931557,67,8,single,rented,yes,Physician,Rajpur Sonarpur,West Bengal,8,12
344,0,2810048,79,7,single,rented,no,Engineer,Hapur,Uttar Pradesh,7,13
345,0,9241363,62,18,single,rented,yes,Computer operator,Secunderabad,Telangana,5,11
346,0,5113329,59,3,single,rented,no,Microbiologist,Singrauli,Madhya Pradesh,3,14
347,0,1909261,75,5,single,rented,no,Technology specialist,Dhule,Maharashtra,5,13
348,1,1462736,43,13,single,rented,no,Scientist,Ajmer,Rajasthan,12,12
349,0,2201037,21,13,single,rented,yes,Surveyor,Bulandshahr,Uttar Pradesh,13,13
350,0,3367218,28,5,single,rented,no,Analyst,Raiganj,West Bengal,4,11
351,0,8458068,34,6,single,rented,no,Dentist,Ambattur,Tamil Nadu,6,13
352,0,5498131,61,15,single,rented,no,Industrial Engineer,Amritsar,Punjab,7,13
353,0,3053891,25,14,single,rented,no,Firefighter,Proddatur,Andhra Pradesh,14,11
354,1,8356848,54,2,single,rented,no,Dentist,Nangloi Jat,Delhi,2,12
355,1,2307924,51,15,single,rented,yes,Fashion Designer,Agra,Uttar Pradesh,6,13
356,1,9181312,31,5,single,rented,no,Architect,Dhule,Maharashtra,5,13
357,0,7727737,41,11,single,rented,no,Civil servant,Giridih,Jharkhand,3,11
358,0,7710303,41,12,single,rented,yes,Comedian,Motihari[34],Bihar,4,14
359,0,991107,34,14,married,rented,yes,Designer,Saharsa[29],Bihar,7,10
360,0,4398916,35,6,single,rented,yes,Computer hardware engineer,Bhavnagar,Gujarat,4,11
361,0,5356329,48,18,single,norent_noown,no,Police officer,Mau,Uttar Pradesh,10,13
362,0,4407294,73,20,single,rented,no,Biomedical Engineer,Surat,Gujarat,7,12
363,0,8261806,70,6,single,rented,no,Graphic Designer,Mangalore,Karnataka,6,11
364,0,8327839,63,2,single,norent_noown,no,Petroleum Engineer,Rohtak,Haryana,2,14
365,0,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10
366,0,8472760,73,10,single,rented,no,Psychologist,Sasaram[30],Bihar,10,10
367,1,1625328,49,19,single,rented,yes,Firefighter,Ballia,Uttar Pradesh,9,12
368,0,1765694,30,5,single,rented,no,Psychologist,Bhind,Madhya Pradesh,5,14
369,0,2049469,70,18,single,rented,no,Engineer,North Dumdum,West Bengal,3,14
370,0,8273187,69,0,single,rented,no,Artist,Raipur,Chhattisgarh,0,14
371,1,3316209,30,13,single,rented,no,Computer hardware engineer,Jaipur,Rajasthan,13,12
372,0,4647997,42,18,married,rented,no,Magistrate,Cuttack,Odisha,5,12
373,0,1532701,79,2,single,rented,no,Graphic Designer,Hapur,Uttar Pradesh,2,12
374,0,3425481,62,14,single,rented,yes,Civil servant,Silchar,Assam,12,12
375,0,9327951,26,15,single,rented,yes,Chef,Bihar Sharif,Bihar,14,11
376,1,1172208,35,3,single,rented,no,Biomedical Engineer,Hubliâ€“Dharwad,Karnataka,3,13
377,0,5734501,38,14,single,rented,no,Designer,Bangalore,Karnataka,8,12
378,0,830380,47,15,single,rented,yes,Police officer,Jehanabad[38],Bihar,3,14
379,0,8853692,48,15,single,rented,yes,Computer hardware engineer,Tadipatri,Andhra Pradesh,7,14
380,0,7675013,24,17,single,rented,yes,Economist,Hazaribagh,Jharkhand,14,13
381,0,6329215,29,8,single,rented,no,Microbiologist,Vellore,Tamil Nadu,8,10
382,0,8897752,24,3,single,rented,no,Army officer,Purnia[26],Bihar,3,10
383,0,7449317,38,4,single,rented,yes,Petroleum Engineer,Bhimavaram,Andhra Pradesh,4,10
384,1,7659758,43,3,single,rented,no,Firefighter,Phusro,Jharkhand,3,13
385,1,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13
386,0,8451218,74,1,single,rented,no,Financial Analyst,Saharanpur,Uttar Pradesh,1,12
387,0,8007036,56,14,single,owned,no,Biomedical Engineer,Kirari Suleman Nagar,Delhi,4,13
388,0,2047235,61,1,single,rented,yes,Army officer,Faridabad,Haryana,1,13
389,0,7189375,60,12,single,rented,yes,Biomedical Engineer,Motihari[34],Bihar,3,12
390,1,7858466,36,8,single,owned,no,Lawyer,Barasat,West Bengal,8,12
391,0,4671184,39,20,married,rented,yes,Designer,Etawah,Uttar Pradesh,3,11
392,0,4913009,65,20,single,rented,yes,Software Developer,Rajahmundry[19][20],Andhra Pradesh,4,12
393,0,6330110,74,17,single,rented,no,Geologist,Chinsurah,West Bengal,11,13
394,0,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10
395,0,3293636,74,15,single,rented,yes,Firefighter,Singrauli,Madhya Pradesh,6,14
396,0,2017565,62,9,single,rented,no,Technology specialist,Panvel,Maharashtra,6,11
397,1,8201240,37,1,single,rented,no,Librarian,Guntur[13],Andhra Pradesh,1,13
398,0,6105859,44,18,single,rented,no,Design Engineer,Shimla,Himachal Pradesh,10,14
399,0,4931330,22,14,single,rented,yes,Firefighter,Noida,Uttar Pradesh,5,10
400,0,6648862,65,17,single,rented,no,Petroleum Engineer,Gandhinagar,Gujarat,11,13
401,0,7336151,76,20,single,rented,yes,Computer hardware engineer,Jamalpur[36],Bihar,4,12
402,0,5600342,31,20,single,rented,yes,Official,Saharanpur,Uttar Pradesh,7,12
403,1,7068566,49,9,single,rented,no,Designer,Singrauli,Madhya Pradesh,9,11
404,0,785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12
405,1,4826921,36,5,single,rented,no,Web designer,Begusarai,Bihar,5,13
406,0,2822666,31,0,single,rented,yes,Web designer,Ambarnath,Maharashtra,0,11
407,0,4417332,24,20,single,rented,yes,Secretary,Erode[17],Tamil Nadu,11,14
408,1,8561605,41,16,single,rented,no,Statistician,Bangalore,Karnataka,9,11
409,1,9574852,48,14,single,rented,yes,Surveyor,South Dumdum,West Bengal,14,10
410,0,448021,54,11,single,rented,no,Flight attendant,Solapur,Maharashtra,11,14
411,0,8671871,28,1,single,rented,no,Computer hardware engineer,Phusro,Jharkhand,1,11
412,1,2092893,50,2,single,rented,yes,Fashion Designer,Thoothukudi,Tamil Nadu,2,11
413,0,2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13
414,0,1124957,63,11,single,rented,no,Librarian,Gwalior,Madhya Pradesh,11,13
415,0,5765117,43,7,single,rented,no,Police officer,Jamalpur[36],Bihar,7,11
416,1,3097744,57,9,single,rented,yes,Official,Jalgaon,Maharashtra,5,13
417,0,6234927,40,0,single,norent_noown,no,Technical writer,Bangalore,Karnataka,0,12
418,0,8201240,37,1,single,rented,no,Librarian,Guntur[13],Andhra Pradesh,1,13
419,0,4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11
420,0,5956675,50,3,single,rented,yes,Biomedical Engineer,Panvel,Maharashtra,3,13
421,0,7716196,27,5,single,rented,no,Mechanical engineer,Kirari Suleman Nagar,Delhi,5,14
422,0,8259435,64,15,single,rented,no,Technical writer,Chapra,Bihar,4,10
423,0,8370021,40,5,single,rented,no,Technical writer,Gulbarga,Karnataka,5,14
424,0,6588136,27,7,single,rented,no,Graphic Designer,Malegaon,Maharashtra,6,10
425,0,5214871,29,19,married,rented,no,Scientist,Karimnagar,Telangana,13,12
426,0,4723808,35,0,single,rented,no,Comedian,Erode[17],Tamil Nadu,0,13
427,0,1662067,31,14,single,rented,yes,Technical writer,Sirsa,Haryana,7,10
428,0,4244135,30,9,single,rented,no,Librarian,Thanjavur,Tamil Nadu,9,10
429,0,4399912,29,9,single,rented,no,Architect,North Dumdum,West Bengal,9,10
430,0,3608549,23,0,single,rented,no,Technology specialist,Nanded,Maharashtra,0,11
431,0,9610065,23,17,single,rented,yes,Geologist,Maheshtala,West Bengal,6,11
432,0,2715204,62,18,single,rented,yes,Consultant,Nagpur,Maharashtra,9,12
433,0,4536163,66,18,single,rented,no,Drafter,Guwahati,Assam,13,10
434,0,6006615,62,19,single,rented,no,Biomedical Engineer,Orai,Uttar Pradesh,12,12
435,0,7155982,56,10,single,rented,no,Air traffic controller,Berhampore,West Bengal,10,14
436,0,8075181,21,12,single,rented,no,Chartered Accountant,Ongole,Andhra Pradesh,7,14
437,1,3732153,30,0,single,rented,no,Design Engineer,Rajkot,Gujarat,0,11
438,0,4031882,35,4,single,rented,yes,Statistician,Nellore[14][15],Andhra Pradesh,4,10
439,0,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11
440,0,6151056,56,1,single,rented,yes,Software Developer,Rourkela,Odisha,1,10
441,0,1325345,66,8,single,rented,no,Financial Analyst,Moradabad,Uttar Pradesh,8,14
442,0,5642772,36,5,single,rented,yes,Hotel Manager,Sasaram[30],Bihar,5,13
443,0,2416844,28,18,single,rented,yes,Surgeon,Navi Mumbai,Maharashtra,13,11
444,0,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14
445,0,4795452,26,10,single,rented,yes,Economist,Noida,Uttar Pradesh,4,12
446,0,2874640,50,10,single,rented,no,Web designer,Vasai-Virar,Maharashtra,9,12
447,0,2204482,23,9,single,rented,no,Librarian,Morbi,Gujarat,9,14
448,0,3883838,62,19,single,rented,no,Web designer,Chapra,Bihar,13,13
449,0,519314,35,19,married,rented,no,Drafter,Haldia,West Bengal,5,11
450,0,2309585,31,7,married,rented,no,Surveyor,Mirzapur,Uttar Pradesh,7,10
451,0,2745694,36,11,single,rented,no,Industrial Engineer,"Khora, Ghaziabad",Uttar Pradesh,9,13
452,0,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10
453,0,8344425,79,17,single,rented,no,Industrial Engineer,Gopalpur,West Bengal,3,13
454,0,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil Nadu,12,11
455,1,1966474,26,16,single,rented,yes,Biomedical Engineer,Visakhapatnam[4],Andhra Pradesh,4,10
456,1,8082415,24,5,single,rented,no,Lawyer,Mira-Bhayandar,Maharashtra,4,13
457,0,88025,69,13,single,rented,no,Physician,Jabalpur,Madhya Pradesh,7,12
458,0,9475063,39,9,single,rented,no,Graphic Designer,Malegaon,Maharashtra,4,14
459,0,4254644,77,12,single,rented,no,Computer hardware engineer,Hyderabad,Telangana,7,13
460,0,2537444,49,1,single,rented,yes,Hotel Manager,Muzaffarpur,Bihar,1,12
461,1,4723808,35,0,single,rented,no,Comedian,Erode[17],Tamil Nadu,0,13
462,0,3457683,67,18,single,rented,no,Architect,Medininagar,Jharkhand,13,12
463,0,4888019,73,14,single,rented,no,Army officer,Guntakal,Andhra Pradesh,11,10
464,0,1887106,32,20,married,rented,no,Microbiologist,Jabalpur,Madhya Pradesh,8,14
465,0,1697072,78,5,single,rented,yes,Aviator,Maheshtala,West Bengal,5,10
466,0,8760061,30,19,single,rented,no,Mechanical engineer,Mau,Uttar Pradesh,12,14
467,0,3753805,68,0,single,rented,no,Physician,Srinagar,Jammu and Kashmir,0,13
468,0,8813566,38,20,married,rented,no,Geologist,Raurkela Industrial Township,Odisha,6,12
469,0,9843539,54,3,single,rented,no,Air traffic controller,Jalgaon,Maharashtra,3,11
470,1,7662947,46,17,married,rented,yes,Microbiologist,Solapur,Maharashtra,3,10
471,0,156398,69,10,single,rented,yes,Technology specialist,Bathinda,Punjab,7,14
472,0,8801912,33,16,married,rented,no,Flight attendant,Gurgaon,Haryana,9,14
473,0,2474838,64,9,single,rented,no,Chemical engineer,Chennai,Tamil Nadu,8,10
474,0,5507871,72,5,married,rented,yes,Designer,Kulti,West Bengal,5,10
475,0,5855304,54,13,single,rented,no,Physician,Jodhpur,Rajasthan,4,10
476,0,4088739,77,20,single,rented,no,Analyst,Ahmednagar,Maharashtra,5,13
477,0,4072094,39,9,single,rented,no,Graphic Designer,Farrukhabad,Uttar Pradesh,9,14
478,0,46750,33,13,single,rented,yes,Chef,Morbi,Gujarat,10,11
479,1,9191189,21,2,single,rented,no,Librarian,Uluberia,West Bengal,2,10
480,0,2175522,64,1,single,rented,no,Librarian,Mangalore,Karnataka,1,13
481,0,8998014,72,13,single,rented,yes,Politician,Pondicherry,Puducherry,9,11
482,0,4726953,61,14,single,rented,no,Air traffic controller,Haridwar,Uttarakhand,14,14
483,0,7154493,28,4,single,rented,no,Engineer,Dindigul,Tamil Nadu,4,13
484,0,1171428,45,11,single,rented,yes,Statistician,Agartala,Tripura,5,11
485,0,7444228,43,16,single,rented,no,Economist,Gangtok,Sikkim,3,13
486,0,9820355,62,8,single,rented,no,Scientist,Khammam,Telangana,8,10
487,0,6103090,62,2,single,rented,yes,Chartered Accountant,Hosur,Tamil Nadu,2,13
488,1,672968,68,18,married,rented,no,Technology specialist,Jehanabad[38],Bihar,5,12
489,0,6444410,34,11,single,rented,no,Designer,Burhanpur,Madhya Pradesh,3,11
490,0,897017,45,0,single,rented,yes,Software Developer,Vadodara,Gujarat,0,13
491,0,9601652,60,4,married,rented,no,Aviator,Tadepalligudem,Andhra Pradesh,4,11
492,0,9791163,54,18,single,rented,yes,Industrial Engineer,Kollam,Kerala,11,14
493,0,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12
494,1,227394,56,12,single,rented,no,Firefighter,Patna,Bihar,5,14
495,0,5284369,76,13,married,rented,no,Consultant,Kishanganj[35],Bihar,9,11
496,0,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12
497,0,1258437,36,19,single,rented,no,Statistician,Thiruvananthapuram,Kerala,11,11
498,0,4176099,29,3,single,rented,yes,Mechanical engineer,Surendranagar Dudhrej,Gujarat,3,10
499,0,2822666,31,0,single,rented,yes,Web designer,Ambarnath,Maharashtra,0,11
500,0,4145448,50,4,single,rented,no,Official,Srinagar,Jammu and Kashmir,4,12
501,1,1687470,79,0,single,rented,no,Surgeon,Amroha,Uttar Pradesh,0,10
502,0,8424956,57,12,single,rented,no,Engineer,Kadapa[23],Andhra Pradesh,12,10
503,0,6798278,67,15,single,rented,no,Designer,Latur,Maharashtra,9,10
504,0,3160585,42,10,single,rented,no,Analyst,Srinagar,Jammu and Kashmir,8,10
505,0,3458394,56,9,single,rented,yes,Air traffic controller,Tirupati[21][22],Andhra Pradesh,9,12
506,0,3662229,39,0,single,rented,no,Civil engineer,Buxar[37],Bihar,0,14
507,0,9469019,48,0,single,rented,no,Mechanical engineer,Satna,Madhya Pradesh,0,12
508,0,416754,26,6,single,rented,no,Graphic Designer,Tadipatri,Andhra Pradesh,4,12
509,0,9976619,71,5,single,rented,no,Artist,New Delhi,Delhi,4,12
510,1,753622,74,18,single,rented,no,Design Engineer,Vasai-Virar,Maharashtra,10,10
511,0,4188269,29,11,single,rented,no,Industrial Engineer,Amaravati,Andhra Pradesh,11,11
512,0,7508587,58,13,single,rented,no,Microbiologist,Singrauli,Madhya Pradesh,13,11
513,0,3159260,62,4,single,rented,no,Petroleum Engineer,Panihati,West Bengal,4,10
514,0,8486952,58,8,single,rented,no,Petroleum Engineer,Gwalior,Madhya Pradesh,7,13
515,0,1429614,73,6,single,rented,yes,Comedian,Madhyamgram,West Bengal,6,14
516,0,1728444,66,10,single,rented,yes,Magistrate,Jhansi,Uttar Pradesh,10,13
517,0,5956675,50,3,single,rented,yes,Biomedical Engineer,Panvel,Maharashtra,3,13
518,1,7613756,41,15,single,rented,no,Official,Malda,West Bengal,10,13
519,0,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14
520,0,333430,34,6,single,rented,yes,Army officer,Kalyan-Dombivli,Maharashtra,6,11
521,0,8688770,78,3,single,rented,yes,Statistician,Bongaigaon,Assam,3,11
522,0,5372147,42,4,single,rented,no,Firefighter,Rajpur Sonarpur,West Bengal,4,12
523,0,6797003,73,19,single,rented,no,Financial Analyst,Howrah,West Bengal,6,12
524,1,389805,25,18,single,rented,no,Hotel Manager,Agra,Uttar Pradesh,12,14
525,1,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10
526,0,2050096,42,1,single,rented,no,Technology specialist,Bhalswa Jahangir Pur,Delhi,1,11
527,0,1225686,65,9,single,rented,no,Comedian,Hospet,Karnataka,5,13
528,0,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14
529,0,3430788,63,3,single,rented,no,Design Engineer,Bidar,Karnataka,3,10
530,0,4417876,79,8,single,rented,no,Technician,Kochi,Kerala,8,13
531,0,7781258,72,9,single,rented,no,Army officer,South Dumdum,West Bengal,9,11
532,0,1670303,35,13,married,rented,no,Analyst,Berhampore,West Bengal,5,14
533,0,4285790,69,11,single,rented,no,Computer operator,Tumkur,Karnataka,5,10
534,0,5957090,48,18,married,rented,yes,Economist,Hubliâ€“Dharwad,Karnataka,3,12
535,0,8043880,57,12,single,rented,no,Financial Analyst,Kollam,Kerala,8,10
536,1,8958480,49,2,single,rented,no,Web designer,Bhind,Madhya Pradesh,2,13
537,1,8030487,62,3,single,rented,no,Computer operator,Junagadh,Gujarat,3,13
538,0,9846056,28,12,single,rented,no,Analyst,Noida,Uttar Pradesh,12,13
539,1,7023630,22,10,married,rented,no,Librarian,Dehri[30],Bihar,4,11
540,0,248099,56,9,single,rented,no,Police officer,Surat,Gujarat,7,12
541,0,5360758,50,15,married,rented,yes,Air traffic controller,Guntur[13],Andhra Pradesh,6,11
542,0,72998,51,16,single,rented,no,Geologist,Purnia[26],Bihar,13,13
543,0,9348360,48,12,single,rented,yes,Financial Analyst,Lucknow,Uttar Pradesh,12,10
544,0,6101750,64,4,single,rented,yes,Psychologist,Bhubaneswar,Odisha,4,11
545,0,6382731,51,8,single,rented,yes,Surveyor,Dehradun,Uttarakhand,5,11
546,0,2806082,76,10,single,owned,no,Army officer,Hospet,Karnataka,10,14
547,0,4281675,65,15,single,rented,no,Mechanical engineer,Loni,Uttar Pradesh,6,11
548,0,5653642,42,3,single,rented,no,Civil engineer,Mumbai,Maharashtra,3,11
549,1,3846302,66,14,single,rented,yes,Petroleum Engineer,Bhatpara,West Bengal,6,11
550,0,5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra Pradesh,13,13
551,0,6269156,66,6,single,rented,no,Hotel Manager,Chandrapur,Maharashtra,6,12
552,0,7392946,33,12,single,rented,no,Surgeon,Aizawl,Mizoram,8,10
553,0,8888670,23,5,single,rented,no,Physician,Jamnagar,Gujarat,5,12
554,0,5165913,78,5,single,rented,no,Architect,Guntur[13],Andhra Pradesh,5,12
555,0,5335142,79,4,single,rented,yes,Consultant,Malegaon,Maharashtra,4,13
556,1,4567821,32,9,single,rented,no,Architect,Udaipur,Rajasthan,3,11
557,0,201213,35,13,single,rented,no,Librarian,South Dumdum,West Bengal,13,13
558,0,8663784,42,9,single,rented,no,Architect,Satara,Maharashtra,9,10
559,0,8274078,59,16,single,rented,no,Chartered Accountant,Tiruvottiyur,Tamil Nadu,10,12
560,0,5540740,76,19,single,norent_noown,no,Petroleum Engineer,Bhatpara,West Bengal,7,12
561,0,8817640,34,5,single,rented,no,Petroleum Engineer,Ongole,Andhra Pradesh,5,13
562,0,1351218,57,0,single,rented,yes,Politician,Pimpri-Chinchwad,Maharashtra,0,12
563,0,5860796,42,15,married,rented,yes,Aviator,Chapra,Bihar,5,14
564,0,8619230,74,8,single,rented,no,Official,Hindupur,Andhra Pradesh,8,14
565,0,5118418,57,18,single,rented,no,Statistician,Phusro,Jharkhand,10,13
566,0,3654298,78,18,single,rented,yes,Industrial Engineer,Lucknow,Uttar Pradesh,5,10
567,0,9877095,35,18,single,rented,no,Flight attendant,Tadepalligudem,Andhra Pradesh,6,13
568,0,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10
569,0,7962325,61,17,single,rented,no,Surveyor,Bhopal,Madhya Pradesh,12,12
570,0,7736891,30,12,single,rented,yes,Graphic Designer,Srikakulam,Andhra Pradesh,10,14
571,0,6319064,60,13,single,rented,yes,Civil engineer,Ongole,Andhra Pradesh,11,12
572,0,5707684,40,2,single,rented,no,Chartered Accountant,Bangalore,Karnataka,2,11
573,0,6550926,35,1,single,rented,no,Physician,Salem,Tamil Nadu,1,11
574,0,6944541,63,12,single,rented,yes,Technician,Chittoor[28],Andhra Pradesh,11,11
575,0,7505343,58,15,single,rented,no,Chemical engineer,Giridih,Jharkhand,4,14
576,0,8549004,40,17,single,rented,yes,Lawyer,Berhampore,West Bengal,14,12
577,1,7972171,58,1,single,rented,no,Economist,Vasai-Virar,Maharashtra,1,14
578,1,5927472,54,1,single,rented,no,Chef,Kollam,Kerala,1,10
579,0,957289,55,3,single,rented,yes,Air traffic controller,Kulti,West Bengal,3,10
580,0,7098940,60,5,single,rented,yes,Librarian,Aligarh,Uttar Pradesh,5,11
581,0,8397031,54,12,single,rented,no,Civil servant,Adoni,Andhra Pradesh,10,12
582,0,249273,33,18,single,rented,no,Engineer,Amaravati,Andhra Pradesh,9,14
583,0,8135531,60,10,single,owned,no,Magistrate,Orai,Uttar Pradesh,4,11
584,0,9249971,69,4,single,rented,no,Physician,Pali,Rajasthan,4,14
585,0,3183557,49,10,single,rented,yes,Aviator,Dharmavaram,Andhra Pradesh,10,10
586,0,1429643,24,11,single,rented,no,Civil servant,Ozhukarai,Puducherry,11,10
587,0,4076147,25,16,married,rented,no,Police officer,Raipur,Chhattisgarh,6,10
588,0,4320824,63,11,single,rented,yes,Secretary,Silchar,Assam,7,10
589,1,4070923,23,6,single,rented,yes,Economist,Aligarh,Uttar Pradesh,6,11
